citta,coppia,origine,destinazione,margine_secondi,scadenza,strategia,probabilita,arrivo_programmato,cambi,coincide_con_robusto,ampiezza_frontiera,candidati,modello_ritardo
roma,20,72920,78692,1200,1787728087,robusto,0.9999994062019284,1787726887,0,True,0.3383782410428159,6,sintetico
roma,20,72920,78692,1800,1787728687,piu_veloce,0.9999999997408128,1787726887,0,True,0.7176267262420473,6,sintetico
roma,20,72920,78692,1800,1787728687,meno_cambi,0.9999999997408128,1787726887,0,True,0.7176267262420473,6,sintetico
roma,20,72920,78692,1800,1787728687,margine_fisso,0.9999999997408128,1787726887,0,True,0.7176267262420473,6,sintetico
roma,20,72920,78692,1800,1787728687,robusto,0.9999999997408128,1787726887,0,True,0.7176267262420473,6,sintetico
roma,21,76977,78777,0,1787727060,piu_veloce,0.0005888728729900068,1787727060,2,True,,8,sintetico
roma,21,76977,78777,0,1787727060,meno_cambi,0.0,1787727474,1,False,,8,sintetico
roma,21,76977,78777,0,1787727060,margine_fisso,0.0,1787728080,1,False,,8,sintetico
roma,21,76977,78777,0,1787727060,robusto,0.0005888728729900068,1787727060,2,True,,8,sintetico
roma,21,76977,78777,300,1787727360,piu_veloce,0.14772767128603484,1787727060,2,True,0.1446650370048682,8,sintetico
roma,21,76977,78777,300,1787727360,meno_cambi,1.2418965068468984e-10,1787727474,1,False,0.1446650370048682,8,sintetico
roma,21,76977,78777,300,1787727360,margine_fisso,0.0,1787728080,1,False,0.1446650370048682,8,sintetico
roma,21,76977,78777,300,1787727360,robusto,0.14772767128603484,1787727060,2,True,0.1446650370048682,8,sintetico
roma,21,76977,78777,600,1787727660,piu_veloce,0.4056963758799038,1787727060,2,True,0.38759976290022363,8,sintetico
roma,21,76977,78777,600,1787727660,meno_cambi,0.07842161336875114,1787727474,1,False,0.38759976290022363,8,sintetico
roma,21,76977,78777,600,1787727660,margine_fisso,0.0,1787728080,1,False,0.38759976290022363,8,sintetico
roma,21,76977,78777,600,1787727660,robusto,0.4056963758799038,1787727060,2,True,0.38759976290022363,8,sintetico
roma,21,76977,78777,900,1787727960,piu_veloce,0.5378906239746791,1787727060,2,True,0.5043683113528833,8,sintetico
roma,21,76977,78777,900,1787727960,meno_cambi,0.15902769603337694,1787727474,1,False,0.5043683113528833,8,sintetico
roma,21,76977,78777,900,1787727960,margine_fisso,3.549808086807362e-07,1787728080,1,False,0.5043683113528833,8,sintetico
roma,21,76977,78777,900,1787727960,robusto,0.5378906239746791,1787727060,2,True,0.5043683113528833,8,sintetico
roma,21,76977,78777,1200,1787728260,piu_veloce,0.6251908400630216,1787727060,2,True,0.5745855892377544,8,sintetico
roma,21,76977,78777,1200,1787728260,meno_cambi,0.16542042782147115,1787727474,1,False,0.5745855892377544,8,sintetico
roma,21,76977,78777,1200,1787728260,margine_fisso,0.09930810438797985,1787728080,1,False,0.5745855892377544,8,sintetico
roma,21,76977,78777,1200,1787728260,robusto,0.6251908400630216,1787727060,2,True,0.5745855892377544,8,sintetico
roma,21,76977,78777,1800,1787728860,piu_veloce,0.8542709033545435,1787727060,2,True,0.8339429983016443,8,sintetico
roma,21,76977,78777,1800,1787728860,meno_cambi,0.8095386615285782,1787727474,1,False,0.8339429983016443,8,sintetico
roma,21,76977,78777,1800,1787728860,margine_fisso,0.6416293862860734,1787728080,1,False,0.8339429983016443,8,sintetico
roma,21,76977,78777,1800,1787728860,robusto,0.8542709033545435,1787727060,2,True,0.8339429983016443,8,sintetico
roma,22,72591,78203,0,1787726432,piu_veloce,0.05865283716234102,1787726432,1,True,0.0582289617260823,4,sintetico
roma,22,72591,78203,0,1787726432,meno_cambi,0.0,1787726761,0,False,0.0582289617260823,4,sintetico
roma,22,72591,78203,0,1787726432,margine_fisso,0.0,1787726761,0,False,0.0582289617260823,4,sintetico
roma,22,72591,78203,0,1787726432,robusto,0.05865283716234102,1787726432,1,True,0.0582289617260823,4,sintetico
roma,22,72591,78203,300,1787726732,piu_veloce,0.23059063598611967,1787726432,1,True,0.22694342362192443,4,sintetico
roma,22,72591,78203,300,1787726732,meno_cambi,0.0070553682859246965,1787726761,0,False,0.22694342362192443,4,sintetico
roma,22,72591,78203,300,1787726732,margine_fisso,0.0070553682859246965,1787726761,0,False,0.22694342362192443,4,sintetico
roma,22,72591,78203,300,1787726732,robusto,0.23059063598611967,1787726432,1,True,0.22694342362192443,4,sintetico
roma,22,72591,78203,600,1787727032,piu_veloce,0.231012456145785,1787726432,1,False,0.7292463005203571,4,sintetico
roma,22,72591,78203,600,1787727032,meno_cambi,0.7329225438119946,1787726761,0,True,0.7292463005203571,4,sintetico
roma,22,72591,78203,600,1787727032,margine_fisso,0.7329225438119946,1787726761,0,True,0.7292463005203571,4,sintetico
roma,22,72591,78203,600,1787727032,robusto,0.7329225438119946,1787726761,0,True,0.7292463005203571,4,sintetico
roma,22,72591,78203,900,1787727332,piu_veloce,0.2310140658985867,1787726432,1,False,0.9678309588540078,4,sintetico
roma,22,72591,78203,900,1787727332,meno_cambi,0.9715073965024738,1787726761,0,True,0.9678309588540078,4,sintetico
roma,22,72591,78203,900,1787727332,margine_fisso,0.9715073965024738,1787726761,0,True,0.9678309588540078,4,sintetico
roma,22,72591,78203,900,1787727332,robusto,0.9715073965024738,1787726761,0,True,0.9678309588540078,4,sintetico
roma,22,72591,78203,1200,1787727632,piu_veloce,0.23102948340110774,1787726432,1,False,0.9928522445820311,4,sintetico
roma,22,72591,78203,1200,1787727632,meno_cambi,0.9965418435045722,1787726761,0,True,0.9928522445820311,4,sintetico
roma,22,72591,78203,1200,1787727632,margine_fisso,0.9965418435045722,1787726761,0,True,0.9928522445820311,4,sintetico
roma,22,72591,78203,1200,1787727632,robusto,0.9965418435045722,1787726761,0,True,0.9928522445820311,4,sintetico
roma,22,72591,78203,1800,1787728232,piu_veloce,0.993397789211715,1787726432,1,False,0.9964390156129035,4,sintetico
roma,22,72591,78203,1800,1787728232,meno_cambi,0.9999279515122075,1787726761,0,True,0.9964390156129035,4,sintetico
roma,22,72591,78203,1800,1787728232,margine_fisso,0.9999279515122075,1787726761,0,True,0.9964390156129035,4,sintetico
roma,22,72591,78203,1800,1787728232,robusto,0.9999279515122075,1787726761,0,True,0.9964390156129035,4,sintetico
roma,23,77991,76266,0,1787726122,piu_veloce,0.013447878319993976,1787726122,1,True,0.00768147370374098,5,sintetico
roma,23,77991,76266,0,1787726122,meno_cambi,0.013447878319993976,1787726122,1,True,0.00768147370374098,5,sintetico
roma,23,77991,76266,0,1787726122,margine_fisso,0.0,1787727382,1,False,0.00768147370374098,5,sintetico
roma,23,77991,76266,0,1787726122,robusto,0.013447878319993976,1787726122,1,True,0.00768147370374098,5,sintetico
roma,23,77991,76266,300,1787726422,piu_veloce,0.6189690923583497,1787726122,1,True,0.3362115201323692,5,sintetico
roma,23,77991,76266,300,1787726422,meno_cambi,0.6189690923583497,1787726122,1,True,0.3362115201323692,5,sintetico
roma,23,77991,76266,300,1787726422,margine_fisso,0.0,1787727382,1,False,0.3362115201323692,5,sintetico
roma,23,77991,76266,300,1787726422,robusto,0.6189690923583497,1787726122,1,True,0.3362115201323692,5,sintetico
roma,23,77991,76266,600,1787726722,piu_veloce,0.8356934870989609,1787726122,1,True,0.45122586549026783,5,sintetico
roma,23,77991,76266,600,1787726722,meno_cambi,0.8356934870989609,1787726122,1,True,0.45122586549026783,5,sintetico
roma,23,77991,76266,600,1787726722,margine_fisso,0.0,1787727382,1,False,0.45122586549026783,5,sintetico
roma,23,77991,76266,600,1787726722,robusto,0.8356934870989609,1787726122,1,True,0.45122586549026783,5,sintetico
roma,23,77991,76266,900,1787727022,piu_veloce,0.8646588971417489,1787726122,1,True,0.46572316034318406,5,sintetico
roma,23,77991,76266,900,1787727022,meno_cambi,0.8646588971417489,1787726122,1,True,0.46572316034318406,5,sintetico
roma,23,77991,76266,900,1787727022,margine_fisso,0.0,1787727382,1,False,0.46572316034318406,5,sintetico
roma,23,77991,76266,900,1787727022,robusto,0.8646588971417489,1787726122,1,True,0.46572316034318406,5,sintetico
roma,23,77991,76266,1200,1787727322,piu_veloce,0.8689951356128421,1787726122,1,True,0.4667384981750607,5,sintetico
roma,23,77991,76266,1200,1787727322,meno_cambi,0.8689951356128421,1787726122,1,True,0.4667384981750607,5,sintetico
roma,23,77991,76266,1200,1787727322,margine_fisso,0.0003372131881963797,1787727382,1,False,0.4667384981750607,5,sintetico
roma,23,77991,76266,1200,1787727322,robusto,0.8689951356128421,1787726122,1,True,0.4667384981750607,5,sintetico
roma,23,77991,76266,1800,1787727922,piu_veloce,0.9931437304695724,1787726122,1,True,0.970933076055351,5,sintetico
roma,23,77991,76266,1800,1787727922,meno_cambi,0.9931437304695724,1787726122,1,True,0.970933076055351,5,sintetico
roma,23,77991,76266,1800,1787727922,margine_fisso,0.7879552538960511,1787727382,1,False,0.970933076055351,5,sintetico
roma,23,77991,76266,1800,1787727922,robusto,0.9931437304695724,1787726122,1,True,0.970933076055351,5,sintetico
roma,24,75694,72756,0,1787727330,piu_veloce,0.016993232104215907,1787727330,1,False,0.011845656988745155,9,sintetico
roma,24,75694,72756,0,1787727330,meno_cambi,0.016993232104215907,1787727330,1,False,0.011845656988745155,9,sintetico
roma,24,75694,72756,0,1787727330,margine_fisso,0.028838889092961062,1787727330,2,True,0.011845656988745155,9,sintetico
roma,24,75694,72756,0,1787727330,robusto,0.028838889092961062,1787727330,2,True,0.011845656988745155,9,sintetico
roma,24,75694,72756,300,1787727630,piu_veloce,0.5156320781556735,1787727330,1,False,0.1953702430856562,9,sintetico
roma,24,75694,72756,300,1787727630,meno_cambi,0.5156320781556735,1787727330,1,False,0.1953702430856562,9,sintetico
roma,24,75694,72756,300,1787727630,margine_fisso,0.7110023212413297,1787727330,2,True,0.1953702430856562,9,sintetico
roma,24,75694,72756,300,1787727630,robusto,0.7110023212413297,1787727330,2,True,0.1953702430856562,9,sintetico
roma,24,75694,72756,600,1787727930,piu_veloce,0.6871385324737767,1787727330,1,False,0.2648701158713008,9,sintetico
roma,24,75694,72756,600,1787727930,meno_cambi,0.6871385324737767,1787727330,1,False,0.2648701158713008,9,sintetico
roma,24,75694,72756,600,1787727930,margine_fisso,0.9520086483450775,1787727330,2,True,0.2648701158713008,9,sintetico
roma,24,75694,72756,600,1787727930,robusto,0.9520086483450775,1787727330,2,True,0.2648701158713008,9,sintetico
roma,24,75694,72756,900,1787728230,piu_veloce,0.7107423311431701,1787727330,1,False,0.2781935486913474,9,sintetico
roma,24,75694,72756,900,1787728230,meno_cambi,0.7107423311431701,1787727330,1,False,0.2781935486913474,9,sintetico
roma,24,75694,72756,900,1787728230,margine_fisso,0.9889358798345175,1787727330,2,True,0.2781935486913474,9,sintetico
roma,24,75694,72756,900,1787728230,robusto,0.9889358798345175,1787727330,2,True,0.2781935486913474,9,sintetico
roma,24,75694,72756,1200,1787728530,piu_veloce,0.7142150712611331,1787727330,1,False,0.2807515571861945,9,sintetico
roma,24,75694,72756,1200,1787728530,meno_cambi,0.7142150712611331,1787727330,1,False,0.2807515571861945,9,sintetico
roma,24,75694,72756,1200,1787728530,margine_fisso,0.9949666284473276,1787727330,2,True,0.2807515571861945,9,sintetico
roma,24,75694,72756,1200,1787728530,robusto,0.9949666284473276,1787727330,2,True,0.2807515571861945,9,sintetico
roma,24,75694,72756,1800,1787729130,piu_veloce,0.721840152421583,1787727330,1,False,0.9793557410134438,9,sintetico
roma,24,75694,72756,1800,1787729130,meno_cambi,0.721840152421583,1787727330,1,False,0.9793557410134438,9,sintetico
roma,24,75694,72756,1800,1787729130,margine_fisso,0.9966387659437013,1787727330,2,True,0.9793557410134438,9,sintetico
roma,24,75694,72756,1800,1787729130,robusto,0.9966387659437013,1787727330,2,True,0.9793557410134438,9,sintetico
roma,25,78898,75837,0,1787729754,piu_veloce,0.06582531963732703,1787729754,2,True,0.008347396766925433,4,sintetico
roma,25,78898,75837,0,1787729754,meno_cambi,0.06582531963732703,1787729754,2,True,0.008347396766925433,4,sintetico
roma,25,78898,75837,0,1787729754,margine_fisso,0.06582531963732703,1787729754,2,True,0.008347396766925433,4,sintetico
roma,25,78898,75837,0,1787729754,robusto,0.06582531963732703,1787729754,2,True,0.008347396766925433,4,sintetico
roma,25,78898,75837,300,1787730054,piu_veloce,0.6831249108215982,1787729754,2,True,0.38213034948170443,4,sintetico
roma,25,78898,75837,300,1787730054,meno_cambi,0.6831249108215982,1787729754,2,True,0.38213034948170443,4,sintetico
roma,25,78898,75837,300,1787730054,margine_fisso,0.6831249108215982,1787729754,2,True,0.38213034948170443,4,sintetico
roma,25,78898,75837,300,1787730054,robusto,0.6831249108215982,1787729754,2,True,0.38213034948170443,4,sintetico
roma,25,78898,75837,600,1787730354,piu_veloce,0.8285340439978033,1787729754,2,True,0.16046438503190652,4,sintetico
roma,25,78898,75837,600,1787730354,meno_cambi,0.8285340439978033,1787729754,2,True,0.16046438503190652,4,sintetico
roma,25,78898,75837,600,1787730354,margine_fisso,0.8285340439978033,1787729754,2,True,0.16046438503190652,4,sintetico
roma,25,78898,75837,600,1787730354,robusto,0.8285340439978033,1787729754,2,True,0.16046438503190652,4,sintetico
roma,25,78898,75837,900,1787730654,piu_veloce,0.8542728370920029,1787729754,2,True,0.1177947638197705,4,sintetico
roma,25,78898,75837,900,1787730654,meno_cambi,0.8542728370920029,1787729754,2,True,0.1177947638197705,4,sintetico
roma,25,78898,75837,900,1787730654,margine_fisso,0.8542728370920029,1787729754,2,True,0.1177947638197705,4,sintetico
roma,25,78898,75837,900,1787730654,robusto,0.8542728370920029,1787729754,2,True,0.1177947638197705,4,sintetico
roma,25,78898,75837,1200,1787730954,piu_veloce,0.8600128107426739,1787729754,2,True,0.10971915028624823,4,sintetico
roma,25,78898,75837,1200,1787730954,meno_cambi,0.8600128107426739,1787729754,2,True,0.10971915028624823,4,sintetico
roma,25,78898,75837,1200,1787730954,margine_fisso,0.8600128107426739,1787729754,2,True,0.10971915028624823,4,sintetico
roma,25,78898,75837,1200,1787730954,robusto,0.8600128107426739,1787729754,2,True,0.10971915028624823,4,sintetico
roma,25,78898,75837,1800,1787731554,piu_veloce,0.8620738981040865,1787729754,2,True,0.10728891141895669,4,sintetico
roma,25,78898,75837,1800,1787731554,meno_cambi,0.8620738981040865,1787729754,2,True,0.10728891141895669,4,sintetico
roma,25,78898,75837,1800,1787731554,margine_fisso,0.8620738981040865,1787729754,2,True,0.10728891141895669,4,sintetico
roma,25,78898,75837,1800,1787731554,robusto,0.8620738981040865,1787729754,2,True,0.10728891141895669,4,sintetico
roma,26,73061,71145,0,1787724936,piu_veloce,0.16371637057427485,1787724936,0,True,0.06669807165470294,4,sintetico
roma,26,73061,71145,0,1787724936,meno_cambi,0.16371637057427485,1787724936,0,True,0.06669807165470294,4,sintetico
roma,26,73061,71145,0,1787724936,margine_fisso,0.16371637057427485,1787724936,0,True,0.06669807165470294,4,sintetico
roma,26,73061,71145,0,1787724936,robusto,0.16371637057427485,1787724936,0,True,0.06669807165470294,4,sintetico
roma,26,73061,71145,300,1787725236,piu_veloce,0.9709178871719392,1787724936,0,True,0.3191474728349023,4,sintetico
roma,26,73061,71145,300,1787725236,meno_cambi,0.9709178871719392,1787724936,0,True,0.3191474728349023,4,sintetico
roma,26,73061,71145,300,1787725236,margine_fisso,0.9709178871719392,1787724936,0,True,0.3191474728349023,4,sintetico
roma,26,73061,71145,300,1787725236,robusto,0.9709178871719392,1787724936,0,True,0.3191474728349023,4,sintetico
roma,26,73061,71145,600,1787725536,piu_veloce,0.9990479332035992,1787724936,0,True,0.3233082519471132,4,sintetico
roma,26,73061,71145,600,1787725536,meno_cambi,0.9990479332035992,1787724936,0,True,0.3233082519471132,4,sintetico
roma,26,73061,71145,600,1787725536,margine_fisso,0.9990479332035992,1787724936,0,True,0.3233082519471132,4,sintetico
roma,26,73061,71145,600,1787725536,robusto,0.9990479332035992,1787724936,0,True,0.3233082519471132,4,sintetico
roma,26,73061,71145,900,1787725836,piu_veloce,0.9999302043298668,1787724936,0,True,0.3233073448736019,4,sintetico
roma,26,73061,71145,900,1787725836,meno_cambi,0.9999302043298668,1787724936,0,True,0.3233073448736019,4,sintetico
roma,26,73061,71145,900,1787725836,margine_fisso,0.9999302043298668,1787724936,0,True,0.3233073448736019,4,sintetico
roma,26,73061,71145,900,1787725836,robusto,0.9999302043298668,1787724936,0,True,0.3233073448736019,4,sintetico
roma,26,73061,71145,1200,1787726136,piu_veloce,0.9999909438732988,1787724936,0,True,0.32330143638482256,4,sintetico
roma,26,73061,71145,1200,1787726136,meno_cambi,0.9999909438732988,1787724936,0,True,0.32330143638482256,4,sintetico
roma,26,73061,71145,1200,1787726136,margine_fisso,0.9999909438732988,1787724936,0,True,0.32330143638482256,4,sintetico
roma,26,73061,71145,1200,1787726136,robusto,0.9999909438732988,1787724936,0,True,0.32330143638482256,4,sintetico
roma,26,73061,71145,1800,1787726736,piu_veloce,0.9999999976241624,1787724936,0,True,0.7218532561479677,4,sintetico
roma,26,73061,71145,1800,1787726736,meno_cambi,0.9999999976241624,1787724936,0,True,0.7218532561479677,4,sintetico
roma,26,73061,71145,1800,1787726736,margine_fisso,0.9999999976241624,1787724936,0,True,0.7218532561479677,4,sintetico
roma,26,73061,71145,1800,1787726736,robusto,0.9999999976241624,1787724936,0,True,0.7218532561479677,4,sintetico
roma,27,75820,78487,0,1787729204,piu_veloce,0.00014225822318045782,1787729204,1,False,5.415099383253148e-05,3,sintetico
roma,27,75820,78487,0,1787729204,meno_cambi,0.00014225822318045782,1787729204,1,False,5.415099383253148e-05,3,sintetico
roma,27,75820,78487,0,1787729204,margine_fisso,0.0001964092170129893,1787729204,2,True,5.415099383253148e-05,3,sintetico
roma,27,75820,78487,0,1787729204,robusto,0.0001964092170129893,1787729204,2,True,5.415099383253148e-05,3,sintetico
roma,27,75820,78487,300,1787729504,piu_veloce,0.021176415415648946,1787729204,1,True,0.001687941426167426,3,sintetico
roma,27,75820,78487,300,1787729504,meno_cambi,0.021176415415648946,1787729204,1,True,0.001687941426167426,3,sintetico
roma,27,75820,78487,300,1787729504,margine_fisso,0.01948847398948152,1787729204,2,False,0.001687941426167426,3,sintetico
roma,27,75820,78487,300,1787729504,robusto,0.021176415415648946,1787729204,1,True,0.001687941426167426,3,sintetico
roma,27,75820,78487,600,1787729804,piu_veloce,0.07183626595657214,1787729204,1,True,0.013849947578665117,3,sintetico
roma,27,75820,78487,600,1787729804,meno_cambi,0.07183626595657214,1787729204,1,True,0.013849947578665117,3,sintetico
roma,27,75820,78487,600,1787729804,margine_fisso,0.05798631837790702,1787729204,2,False,0.013849947578665117,3,sintetico
roma,27,75820,78487,600,1787729804,robusto,0.07183626595657214,1787729204,1,True,0.013849947578665117,3,sintetico
roma,27,75820,78487,900,1787730104,piu_veloce,0.13654305525156096,1787729204,1,True,0.03815756439381224,3,sintetico
roma,27,75820,78487,900,1787730104,meno_cambi,0.13654305525156096,1787729204,1,True,0.03815756439381224,3,sintetico
roma,27,75820,78487,900,1787730104,margine_fisso,0.09838549085774873,1787729204,2,False,0.03815756439381224,3,sintetico
roma,27,75820,78487,900,1787730104,robusto,0.13654305525156096,1787729204,1,True,0.03815756439381224,3,sintetico
roma,27,75820,78487,1200,1787730404,piu_veloce,0.3357618955832019,1787729204,1,True,0.23585316891045705,3,sintetico
roma,27,75820,78487,1200,1787730404,meno_cambi,0.3357618955832019,1787729204,1,True,0.23585316891045705,3,sintetico
roma,27,75820,78487,1200,1787730404,margine_fisso,0.21045639853796702,1787729204,2,False,0.23585316891045705,3,sintetico
roma,27,75820,78487,1200,1787730404,robusto,0.3357618955832019,1787729204,1,True,0.23585316891045705,3,sintetico
roma,27,75820,78487,1800,1787731004,piu_veloce,0.6572167588866303,1787729204,1,True,0.42193979623882916,3,sintetico
roma,27,75820,78487,1800,1787731004,meno_cambi,0.6572167588866303,1787729204,1,True,0.42193979623882916,3,sintetico
roma,27,75820,78487,1800,1787731004,margine_fisso,0.4261669209554792,1787729204,2,False,0.42193979623882916,3,sintetico
roma,27,75820,78487,1800,1787731004,robusto,0.6572167588866303,1787729204,1,True,0.42193979623882916,3,sintetico
roma,28,83492,71502,0,1787727710,piu_veloce,0.005313730231202247,1787727710,2,True,0.0005001217036577632,5,sintetico
roma,28,83492,71502,0,1787727710,meno_cambi,0.0,1787728196,1,False,0.0005001217036577632,5,sintetico
roma,28,83492,71502,0,1787727710,margine_fisso,0.0,1787729276,2,False,0.0005001217036577632,5,sintetico
roma,28,83492,71502,0,1787727710,robusto,0.005313730231202247,1787727710,2,True,0.0005001217036577632,5,sintetico
roma,28,83492,71502,300,1787728010,piu_veloce,0.0757823914010746,1787727710,2,True,0.006566636343441262,5,sintetico
roma,28,83492,71502,300,1787728010,meno_cambi,0.0,1787728196,1,False,0.006566636343441262,5,sintetico
roma,28,83492,71502,300,1787728010,margine_fisso,0.0,1787729276,2,False,0.006566636343441262,5,sintetico
roma,28,83492,71502,300,1787728010,robusto,0.0757823914010746,1787727710,2,True,0.006566636343441262,5,sintetico
roma,28,83492,71502,600,1787728310,piu_veloce,0.15106474531558814,1787727710,2,True,0.13611046214695297,5,sintetico
roma,28,83492,71502,600,1787728310,meno_cambi,0.08617010695358342,1787728196,1,False,0.13611046214695297,5,sintetico
roma,28,83492,71502,600,1787728310,margine_fisso,0.0,1787729276,2,False,0.13611046214695297,5,sintetico
roma,28,83492,71502,600,1787728310,robusto,0.15106474531558814,1787727710,2,True,0.13611046214695297,5,sintetico
roma,28,83492,71502,900,1787728610,piu_veloce,0.5312215287617202,1787727710,2,True,0.4602841961953821,5,sintetico
roma,28,83492,71502,900,1787728610,meno_cambi,0.3261458050482342,1787728196,1,False,0.4602841961953821,5,sintetico
roma,28,83492,71502,900,1787728610,margine_fisso,0.0,1787729276,2,False,0.4602841961953821,5,sintetico
roma,28,83492,71502,900,1787728610,robusto,0.5312215287617202,1787727710,2,True,0.4602841961953821,5,sintetico
roma,28,83492,71502,1200,1787728910,piu_veloce,0.7014393939982724,1787727710,2,True,0.5897160141258585,5,sintetico
roma,28,83492,71502,1200,1787728910,meno_cambi,0.444727931739673,1787728196,1,False,0.5897160141258585,5,sintetico
roma,28,83492,71502,1200,1787728910,margine_fisso,0.0,1787729276,2,False,0.5897160141258585,5,sintetico
roma,28,83492,71502,1200,1787728910,robusto,0.7014393939982724,1787727710,2,True,0.5897160141258585,5,sintetico
roma,28,83492,71502,1800,1787729510,piu_veloce,0.870987309813298,1787727710,2,True,0.5648807228711572,5,sintetico
roma,28,83492,71502,1800,1787729510,meno_cambi,0.6536850278426739,1787728196,1,False,0.5648807228711572,5,sintetico
roma,28,83492,71502,1800,1787729510,margine_fisso,0.30610658694214077,1787729276,2,False,0.5648807228711572,5,sintetico
roma,28,83492,71502,1800,1787729510,robusto,0.870987309813298,1787727710,2,True,0.5648807228711572,5,sintetico
roma,29,73126,AD3,0,1787724688,piu_veloce,0.05653074710239095,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,0,1787724688,meno_cambi,0.05653074710239095,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,0,1787724688,margine_fisso,0.05653074710239095,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,0,1787724688,robusto,0.05653074710239095,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,300,1787724988,piu_veloce,0.7000294986474402,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,300,1787724988,meno_cambi,0.7000294986474402,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,300,1787724988,margine_fisso,0.7000294986474402,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,300,1787724988,robusto,0.7000294986474402,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,600,1787725288,piu_veloce,0.927545906259979,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,600,1787725288,meno_cambi,0.927545906259979,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,600,1787725288,margine_fisso,0.927545906259979,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,600,1787725288,robusto,0.927545906259979,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,900,1787725588,piu_veloce,0.9793256677788355,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,900,1787725588,meno_cambi,0.9793256677788355,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,900,1787725588,margine_fisso,0.9793256677788355,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,900,1787725588,robusto,0.9793256677788355,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,1200,1787725888,piu_veloce,0.9928692806610755,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,1200,1787725888,meno_cambi,0.9928692806610755,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,1200,1787725888,margine_fisso,0.9928692806610755,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,1200,1787725888,robusto,0.9928692806610755,1787724688,0,True,,5,sintetico
roma,29,73126,AD3,1800,1787726488,piu_veloce,0.999752825585746,1787724688,0,True,0.9096379938830821,5,sintetico
roma,29,73126,AD3,1800,1787726488,meno_cambi,0.999752825585746,1787724688,0,True,0.9096379938830821,5,sintetico
roma,29,73126,AD3,1800,1787726488,margine_fisso,0.999752825585746,1787724688,0,True,0.9096379938830821,5,sintetico
roma,29,73126,AD3,1800,1787726488,robusto,0.999752825585746,1787724688,0,True,0.9096379938830821,5,sintetico
roma,30,73755,82574,0,1787725146,piu_veloce,0.006747315014669763,1787725146,0,False,0.001638637705375521,4,sintetico
roma,30,73755,82574,0,1787725146,meno_cambi,0.006747315014669763,1787725146,0,False,0.001638637705375521,4,sintetico
roma,30,73755,82574,0,1787725146,margine_fisso,0.006747315014669763,1787725146,0,False,0.001638637705375521,4,sintetico
roma,30,73755,82574,0,1787725146,robusto,0.008385952720045284,1787725146,1,True,0.001638637705375521,4,sintetico
roma,30,73755,82574,300,1787725446,piu_veloce,0.8039581402982456,1787725146,0,True,0.6568265233432777,4,sintetico
roma,30,73755,82574,300,1787725446,meno_cambi,0.8039581402982456,1787725146,0,True,0.6568265233432777,4,sintetico
roma,30,73755,82574,300,1787725446,margine_fisso,0.8039581402982456,1787725146,0,True,0.6568265233432777,4,sintetico
roma,30,73755,82574,300,1787725446,robusto,0.8039581402982456,1787725146,0,True,0.6568265233432777,4,sintetico
roma,30,73755,82574,600,1787725746,piu_veloce,0.8686701068695765,1787725146,0,False,0.5578846087333063,4,sintetico
roma,30,73755,82574,600,1787725746,meno_cambi,0.8686701068695765,1787725146,0,False,0.5578846087333063,4,sintetico
roma,30,73755,82574,600,1787725746,margine_fisso,0.8686701068695765,1787725146,0,False,0.5578846087333063,4,sintetico
roma,30,73755,82574,600,1787725746,robusto,0.9164657500154035,1787725260,0,True,0.5578846087333063,4,sintetico
roma,30,73755,82574,900,1787726046,piu_veloce,0.8700076023761266,1787725146,0,False,0.6031059313880865,4,sintetico
roma,30,73755,82574,900,1787726046,meno_cambi,0.8700076023761266,1787725146,0,False,0.6031059313880865,4,sintetico
roma,30,73755,82574,900,1787726046,margine_fisso,0.8700076023761266,1787725146,0,False,0.6031059313880865,4,sintetico
roma,30,73755,82574,900,1787726046,robusto,0.9907762735090303,1787725260,0,True,0.6031059313880865,4,sintetico
roma,30,73755,82574,1200,1787726346,piu_veloce,0.8732610437033763,1787725146,0,False,0.6012327311490682,4,sintetico
roma,30,73755,82574,1200,1787726346,meno_cambi,0.8732610437033763,1787725146,0,False,0.6012327311490682,4,sintetico
roma,30,73755,82574,1200,1787726346,margine_fisso,0.8732610437033763,1787725146,0,False,0.6012327311490682,4,sintetico
roma,30,73755,82574,1200,1787726346,robusto,0.9987106120629649,1787725260,0,True,0.6012327311490682,4,sintetico
