citta,coppia,origine,destinazione,variante,ammissibile,velocita_m_s,tipo_velocita,trovato,minuti_arrivo,cambi,espansi,secondi,ottimo,pareto_soluzioni
torino,32,2520,3462,dijkstra,True,,nessuna,True,64.96666666666667,3.0,8720,0.11482499999965512,True,
torino,32,2520,3462,astar_cambi_proiettati,True,139.12304705627398,massimo,True,64.96666666666667,3.0,2937,0.06570700000020224,True,
torino,32,2520,3462,astar_p999,False,22.786617056893437,p99.9,True,64.96666666666667,3.0,6169,0.17779399999972156,True,
torino,32,2520,3462,pareto,True,,nessuna,True,64.96666666666667,,26487,0.41975330000013855,,2.0
torino,33,3285,3127,astar_ammissibile,True,139.12304705627398,massimo,True,86.56666666666666,4.0,2640,0.04377279999971506,True,
torino,33,3285,3127,dijkstra,True,,nessuna,True,86.56666666666666,4.0,2688,0.030497400000058406,True,
torino,33,3285,3127,astar_cambi_proiettati,True,139.12304705627398,massimo,True,86.56666666666666,4.0,1509,0.023303800000121555,True,
torino,33,3285,3127,astar_p999,False,22.786617056893437,p99.9,True,86.56666666666666,4.0,2353,0.03886110000030385,True,
torino,33,3285,3127,pareto,True,,nessuna,True,86.56666666666666,,8516,0.13012159999971118,,3.0
torino,34,2633,902,astar_ammissibile,True,139.12304705627398,massimo,True,70.03333333333333,4.0,21952,0.4594910999999229,True,
torino,34,2633,902,dijkstra,True,,nessuna,True,70.03333333333333,4.0,22551,0.2854536999998345,True,
torino,34,2633,902,astar_cambi_proiettati,True,139.12304705627398,massimo,True,70.03333333333333,4.0,7477,0.13348489999998492,True,
torino,34,2633,902,astar_p999,False,22.786617056893437,p99.9,True,70.03333333333333,4.0,19127,0.4129100999998627,True,
torino,34,2633,902,pareto,True,,nessuna,True,70.03333333333333,,45170,0.9236591999997472,,8.0
torino,35,1778,8372,astar_ammissibile,True,139.12304705627398,massimo,True,90.28333333333333,4.0,35757,0.5484102999998868,True,
torino,35,1778,8372,dijkstra,True,,nessuna,True,90.28333333333333,4.0,36983,0.38347479999993084,True,
torino,35,1778,8372,astar_cambi_proiettati,True,139.12304705627398,massimo,True,90.28333333333333,4.0,13683,0.1927829000001111,True,
torino,35,1778,8372,astar_p999,False,22.786617056893437,p99.9,True,90.28333333333333,4.0,29763,0.5340433999999732,True,
torino,35,1778,8372,pareto,True,,nessuna,True,90.28333333333333,,55956,1.393817200000285,,2.0
torino,36,212,1746,astar_ammissibile,True,139.12304705627398,massimo,True,36.53333333333333,3.0,3799,0.10802269999976488,True,
torino,36,212,1746,dijkstra,True,,nessuna,True,36.53333333333333,3.0,4088,0.05959480000001349,True,
torino,36,212,1746,astar_cambi_proiettati,True,139.12304705627398,massimo,True,36.53333333333333,3.0,1109,0.03495790000033594,True,
torino,36,212,1746,astar_p999,False,22.786617056893437,p99.9,True,36.53333333333333,3.0,2682,0.08022059999984776,True,
torino,36,212,1746,pareto,True,,nessuna,True,36.53333333333333,,8616,0.08524749999969572,,1.0
torino,37,29,1737,astar_ammissibile,True,139.12304705627398,massimo,True,41.0,2.0,5872,0.16391330000033122,True,
torino,37,29,1737,dijkstra,True,,nessuna,True,41.0,2.0,6280,0.09329709999974511,True,
torino,37,29,1737,astar_cambi_proiettati,True,139.12304705627398,massimo,True,41.0,2.0,1714,0.04959550000012314,True,
torino,37,29,1737,astar_p999,False,22.786617056893437,p99.9,True,41.0,2.0,4295,0.12528999999994994,True,
torino,37,29,1737,pareto,True,,nessuna,True,41.0,,40533,0.7321979000003012,,3.0
torino,38,770,600,astar_ammissibile,True,139.12304705627398,massimo,True,75.11666666666666,4.0,34497,0.6747971999998299,True,
torino,38,770,600,dijkstra,True,,nessuna,True,75.11666666666666,4.0,35832,0.6766443000001345,True,
torino,38,770,600,astar_cambi_proiettati,True,139.12304705627398,massimo,True,107.45,4.0,19448,0.3160578000001806,False,
torino,38,770,600,astar_p999,False,22.786617056893437,p99.9,True,75.11666666666666,4.0,28037,0.6203531999999541,True,
torino,38,770,600,pareto,True,,nessuna,True,75.11666666666666,,64882,1.6683494999997492,,4.0
torino,39,206,3041,astar_ammissibile,True,139.12304705627398,massimo,True,28.283333333333335,1.0,1172,0.043450599999687256,True,
torino,39,206,3041,dijkstra,True,,nessuna,True,28.283333333333335,1.0,1216,0.020871900000202004,True,
torino,39,206,3041,astar_cambi_proiettati,True,139.12304705627398,massimo,True,28.283333333333335,1.0,327,0.013356299999941257,True,
torino,39,206,3041,astar_p999,False,22.786617056893437,p99.9,True,28.283333333333335,1.0,937,0.03413300000011077,True,
torino,39,206,3041,pareto,True,,nessuna,True,28.283333333333335,,3481,0.02446109999982582,,3.0
torino,40,965,282,astar_ammissibile,True,139.12304705627398,massimo,True,66.53333333333333,4.0,29354,0.6583698999997978,True,
torino,40,965,282,dijkstra,True,,nessuna,True,66.53333333333333,4.0,30072,0.3758861999999681,True,
torino,40,965,282,astar_cambi_proiettati,True,139.12304705627398,massimo,True,66.53333333333333,4.0,8794,0.1598785000001044,True,
torino,40,965,282,astar_p999,False,22.786617056893437,p99.9,True,66.53333333333333,4.0,25785,0.5927477000000181,True,
torino,40,965,282,pareto,True,,nessuna,True,66.53333333333333,,76799,1.9816689000003862,,4.0
torino,41,2555,3212,astar_ammissibile,True,139.12304705627398,massimo,True,57.95,4.0,8010,0.19053729999995994,True,
torino,41,2555,3212,dijkstra,True,,nessuna,True,57.95,4.0,8225,0.10870239999985642,True,
torino,41,2555,3212,astar_cambi_proiettati,True,139.12304705627398,massimo,True,57.95,4.0,2693,0.06893940000009025,True,
torino,41,2555,3212,astar_p999,False,22.786617056893437,p99.9,True,57.95,4.0,6815,0.1935950000001867,True,
torino,41,2555,3212,pareto,True,,nessuna,True,57.95,,34255,0.533988600000157,,8.0
torino,42,3080,1490,astar_ammissibile,True,139.12304705627398,massimo,True,43.7,3.0,15774,0.5047678999999334,True,
torino,42,3080,1490,dijkstra,True,,nessuna,True,43.7,3.0,16734,0.2671540000001187,True,
torino,42,3080,1490,astar_cambi_proiettati,True,139.12304705627398,massimo,True,43.7,3.0,4875,0.13840830000026472,True,
torino,42,3080,1490,astar_p999,False,22.786617056893437,p99.9,True,43.7,3.0,11330,0.49543050000011135,True,
torino,42,3080,1490,pareto,True,,nessuna,True,43.7,,74798,1.6530436000002737,,5.0
torino,43,6470,2715,astar_ammissibile,True,139.12304705627398,massimo,False,,,4106,0.04268789999969158,,
torino,43,6470,2715,dijkstra,True,,nessuna,False,,,4106,0.025694100000237086,,
torino,43,6470,2715,astar_cambi_proiettati,True,139.12304705627398,massimo,False,,,1236,0.014617599999837694,,
torino,43,6470,2715,astar_p999,False,22.786617056893437,p99.9,False,,,4106,0.04258559999971112,,
torino,43,6470,2715,pareto,True,,nessuna,False,,,2389,0.028360399999655783,,0.0
torino,44,3682,8100,astar_ammissibile,True,139.12304705627398,massimo,True,45.8,2.0,13036,0.39761330000010275,True,
torino,44,3682,8100,dijkstra,True,,nessuna,True,45.8,2.0,13719,0.25290769999992335,True,
torino,44,3682,8100,astar_cambi_proiettati,True,139.12304705627398,massimo,True,45.8,2.0,4083,0.1160981999996693,True,
torino,44,3682,8100,astar_p999,False,22.786617056893437,p99.9,True,45.8,2.0,9617,0.4100290999999743,True,
torino,44,3682,8100,pareto,True,,nessuna,True,45.8,,54017,1.3245091000003413,,7.0
torino,45,466,1369,astar_ammissibile,True,139.12304705627398,massimo,True,25.016666666666666,1.0,1340,0.05657310000015059,True,
torino,45,466,1369,dijkstra,True,,nessuna,True,25.016666666666666,1.0,1431,0.029920899999979156,True,
torino,45,466,1369,astar_cambi_proiettati,True,139.12304705627398,massimo,True,25.016666666666666,1.0,376,0.01708390000021609,True,
torino,45,466,1369,astar_p999,False,22.786617056893437,p99.9,True,25.016666666666666,1.0,1106,0.05300250000027518,True,
torino,45,466,1369,pareto,True,,nessuna,True,25.016666666666666,,42844,0.7742648999997073,,7.0
torino,46,4762,1565,astar_ammissibile,True,139.12304705627398,massimo,False,,,4255,0.04718240000011065,,
torino,46,4762,1565,dijkstra,True,,nessuna,False,,,4255,0.032407400000010966,,
torino,46,4762,1565,astar_cambi_proiettati,True,139.12304705627398,massimo,False,,,1379,0.021622199999910663,,
torino,46,4762,1565,astar_p999,False,22.786617056893437,p99.9,False,,,4255,0.051660200000242185,,
torino,46,4762,1565,pareto,True,,nessuna,False,,,2063,0.026866500000323867,,0.0
torino,47,2588,5644,astar_ammissibile,True,139.12304705627398,massimo,False,,,104513,1.3826305000002321,,
torino,47,2588,5644,dijkstra,True,,nessuna,False,,,104513,0.9618350000000646,,
torino,47,2588,5644,astar_cambi_proiettati,True,139.12304705627398,massimo,False,,,28227,0.32612250000011045,,
torino,47,2588,5644,astar_p999,False,22.786617056893437,p99.9,False,,,104513,1.5461338000000069,,
torino,47,2588,5644,pareto,True,,nessuna,False,,,93715,2.764705900000081,,0.0
torino,48,2878,2017,astar_ammissibile,True,139.12304705627398,massimo,True,59.43333333333333,4.0,16038,0.4144122999996398,True,
torino,48,2878,2017,dijkstra,True,,nessuna,True,59.43333333333333,4.0,16773,0.3460301999998592,True,
torino,48,2878,2017,astar_cambi_proiettati,True,139.12304705627398,massimo,True,59.43333333333333,4.0,5903,0.13926339999989068,True,
torino,48,2878,2017,astar_p999,False,22.786617056893437,p99.9,True,59.43333333333333,4.0,12787,0.34673090000023876,True,
torino,48,2878,2017,pareto,True,,nessuna,True,59.43333333333333,,37899,0.7098747000000003,,5.0
torino,49,6456,642,astar_ammissibile,True,139.12304705627398,massimo,False,,,1982,0.023775600000135455,,
torino,49,6456,642,dijkstra,True,,nessuna,False,,,1982,0.012479399999847374,,
torino,49,6456,642,astar_cambi_proiettati,True,139.12304705627398,massimo,False,,,640,0.006347099999857164,,
torino,49,6456,642,astar_p999,False,22.786617056893437,p99.9,False,,,1982,0.01990410000007614,,
torino,49,6456,642,pareto,True,,nessuna,False,,,1156,0.013543300000037561,,0.0
torino,50,743,3205,astar_ammissibile,True,139.12304705627398,massimo,True,34.0,2.0,5660,0.23281150000002526,True,
torino,50,743,3205,dijkstra,True,,nessuna,True,34.0,2.0,5867,0.1217053999998825,True,
torino,50,743,3205,astar_cambi_proiettati,True,139.12304705627398,massimo,True,34.0,2.0,1580,0.06303600000001097,True,
torino,50,743,3205,astar_p999,False,22.786617056893437,p99.9,True,34.0,2.0,4838,0.22577980000005482,True,
torino,50,743,3205,pareto,True,,nessuna,True,34.0,,44777,0.7970404000002418,,9.0
